Date,Open,High,Low,Close,Volume
2018-07-03,256.76295621437396,256.86647803903963,254.45759266208998,254.90924072265625,42187100
2018-07-05,256.1042825441208,257.05464444272934,254.96568610115872,256.98876953125,56925900
2018-07-06,257.01697015466374,259.55757598347094,256.6123305840182,259.1623840332031,66493700
2018-07-09,260.225684792571,261.5524581960366,260.17864769898665,261.4960021972656,50550400
2018-07-10,261.97588382884925,262.54047248300543,261.665347146786,262.43695068359375,51966800
2018-07-11,260.79022373714946,261.62770208608293,260.19740714699094,260.517333984375,77054700
2018-07-12,261.8536167022739,262.93572846848383,261.2137628059628,262.8792724609375,60124700
2018-07-13,262.6910506901298,263.40616956955705,262.2111459913791,263.08624267578125,48216000
2018-07-16,263.1332608032061,263.28379095968023,262.38046643999195,262.8509521484375,48201000
2018-07-17,262.0323028347138,264.32827531232823,261.97584684888454,263.91424560546875,52315500
2018-07-18,263.9989966097367,264.5823944222002,263.5285107975984,264.469482421875,44593500
2018-07-19,263.76377534618206,264.1683862859383,262.9639436566836,263.4720764160156,61412100
2018-07-20,263.2555824253397,263.92369285635976,263.0015304618206,263.1708984375,82337700
2018-07-23,262.9545495546973,263.87668343008124,262.58755681281247,263.6602783203125,47047600
2018-07-24,265.15636568757606,265.88090340109846,264.06483530714326,264.9869689941406,68026900
2018-07-25,264.723475080919,267.58403621801165,264.6764379967193,267.24530029296875,78882900
2018-07-26,266.48314708311204,267.3394058997202,266.37962528306264,266.6148681640625,57919500
2018-07-27,266.963062489427,267.0665843047765,263.8296394865171,264.8082580566406,76768700
2018-07-30,264.8929010628768,265.0622690441342,262.8697893274497,263.42498779296875,63742500
2018-07-31,264.2342158791558,265.37278340215266,263.8296050087927,264.7235107421875,68570500
2018-08-01,264.93997215077957,265.47633287642856,263.59438960005355,264.2812805175781,53853300
2018-08-02,262.89809324163946,265.8997665023108,262.6816594159482,265.72100830078125,63426400
2018-08-03,265.852711576677,266.91601410557155,265.664505765551,266.85955810546875,53935400
2018-08-06,266.897163289438,268.167451809354,266.4831335426221,267.838134765625,39400900
2018-08-07,268.54392856258545,269.1273264248556,268.40275983395185,268.7226867675781,43196600
2018-08-08,268.5438950241332,269.03318991159875,268.1204463234719,268.6097412109375,42114600
2018-08-09,268.67560620755904,269.089635987908,268.10162734435926,268.2427673339844,35717000
2018-08-10,266.7184159321037,267.292394833864,265.69273160085123,266.4455261230469,77076000
2018-08-13,266.7372467409342,267.38651950585694,265.13758337769724,265.4481201171875,65732900
2018-08-14,266.21968145220234,267.3958958803847,265.80565167618835,267.1418151855469,43842000
2018-08-15,265.711653099409,265.86221205126776,263.62269430616675,265.1470642089844,102925400
2018-08-16,266.67137466419126,268.21458203958724,266.63372775557303,267.29241943359375,69967900
2018-08-17,267.07593210265236,268.70382315920136,266.64309324687144,268.23333740234375,65618500
2018-08-20,268.7132091286466,269.08959194476694,268.23330452629654,268.80731201171875,39807500
2018-08-21,269.35309066952266,270.350518157765,268.84495802126884,269.4377746582031,67272000
2018-08-22,269.0049422504106,269.83300178111506,268.7226335652131,269.27783203125,44993300
2018-08-23,269.08965608613767,270.00239970878323,268.58152336936206,268.9202880859375,49204900
2018-08-24,269.53191080761246,270.6893162280624,269.4754548081929,270.53875732421875,57487400
2018-08-27,271.80900674183175,272.78762511728513,271.63963876805246,272.6747131347656,57072400
2018-08-28,273.16409422442655,273.27703495878114,272.31722537193457,272.8065490722656,46943500
2018-08-29,273.0323246506628,274.5190471530683,272.7782726548584,274.2744140625,61485500
2018-08-30,273.76626756370507,274.16145953727073,272.53359711919995,273.1640319824219,61229500
2018-08-31,272.73120411500963,273.64394771236664,272.21368122334474,273.1734619140625,66140800
2018-09-04,272.7311698902402,273.0793247427078,271.63963952920875,272.70294189453125,57594400
2018-09-05,272.326567908689,272.543001693615,270.8963015526046,271.968994140625,72452400
2018-09-06,272.081912734928,272.40183960986775,270.05882968435975,271.1503601074219,65909900
2018-09-07,270.04004579381507,271.65851812855277,269.7859650781117,270.6234436035156,73524800
2018-09-10,271.6961094325745,271.9784181202902,270.88688770336796,271.0939025878906,50210900
2018-09-11,270.40705880553725,272.458370416672,270.04009473970456,271.9878845214844,50530500
2018-09-12,271.9972854486819,272.69359533835365,271.2162915494159,272.0537414550781,59810800
2018-09-13,273.1828742683761,273.86037495033486,272.88175647280036,273.6627502441406,51034200
2018-09-14,273.8791763362892,274.076772320749,272.8817487931666,273.7098083496094,55079900
2018-09-17,273.65335993672574,273.6909781240263,271.9690127793886,272.2607116699219,68244000
2018-09-18,272.4865592446304,274.36850255480203,272.45833124362485,273.7380676269531,61930400
2018-09-19,273.79454222649963,274.4720430128278,273.66279240207405,274.02978515625,49080600
2018-09-20,275.3658795290717,276.58913084150055,274.048496618865,276.2503662109375,100360600
2018-09-21,277.0377456916735,277.16063033500245,275.82785118576993,275.99798583984375,105479700
2018-09-24,275.3836576685415,275.53489812390603,274.46678223963414,275.0811767578125,53409600
2018-09-25,275.563237398834,275.676660522021,274.5707562247825,274.8259582519531,44370000
2018-09-26,274.9772185978291,276.23436343234926,273.55937176305395,274.0036315917969,79739700
2018-09-27,274.5045930127681,275.92243979602915,274.21157365192084,274.7692565917969,59249500
2018-09-28,274.10760872278246,275.3269651467566,274.06982024095316,274.7976379394531,70091400
2018-10-01,276.11151353277927,276.8866101564894,275.04342634684275,275.7523498535156,62078900
2018-10-02,275.5915832519531,276.34775661007023,275.19460233509926,275.5915832519531,47258200
2018-10-03,276.70698436829707,277.15124420558834,275.36477215940386,275.74285888671875,64694600
2018-10-04,275.23243119774355,275.28914276561585,271.9052275491708,273.5877380371094,111545900
2018-10-05,273.82403529110627,274.37225670811756,270.54408179353885,272.05645751953125,105951700
2018-10-08,271.32861101629373,272.43454423948737,269.8635141591507,272.05645751953125,87742200
2018-10-09,271.64999113211866,273.03945321540243,271.06392359462325,271.659423828125,74339000
2018-10-10,271.12065177397324,271.1962864236511,262.66084986132245,263.0578308105469,214731000
2018-10-11,261.90463998398207,263.6249676370708,255.5526853654873,257.2635803222656,274840500
2018-10-12,261.61158486461494,261.9140657208505,257.452574052944,260.8365173339844,183186500
2018-10-15,260.4584088832224,261.86682278795564,259.2768700498814,259.37139892578125,102263700
2018-10-16,261.4509492293237,265.4398259486136,260.94997785954837,265.0428161621094,118255800
2018-10-17,265.080656864829,265.7517629825087,262.3583862206139,265.0901184082031,110626000
2018-10-18,264.09762634709483,264.7309440269473,259.9102585018317,261.2619323730469,134557500
2018-10-19,261.9518946383199,264.003029934509,260.38280757905335,261.1200866699219,139901600
2018-10-22,261.82899858936247,262.1692679182666,259.38085365253926,259.947998046875,82415800
2018-10-23,256.1103749955793,259.81566470905335,253.8985088636232,258.6246643066406,146352700
2018-10-24,258.3600398749376,258.7665112276668,250.20271857593644,250.78875732421875,177806700
2018-10-25,252.73591801904254,256.9232852315681,251.64890792914574,255.28802490234375,138061500
2018-10-26,251.3559143537761,256.1576765578222,247.9247201963045,250.79820251464844,201574600
2018-10-29,254.0781203128381,255.44871701196047,245.61831887027998,249.40867614746094,160749100
2018-10-30,249.22914332537903,253.43540519739884,248.70924881568942,253.1045684814453,157116000
2018-10-31,255.82684712235238,258.2655600449507,255.32587568417057,255.80795288085938,128296300
2018-11-01,256.72478692101697,258.7381338922698,255.57160376052389,258.5301818847656,99495000
2018-11-02,259.70224850639084,260.1559698256163,254.82485249783394,256.9989013671875,122634100
2018-11-05,257.5187973618345,259.00281730882836,256.488498787664,258.4167785644531,65622500
2018-11-06,258.3505973392825,260.22213664527584,258.2844242325015,260.052001953125,60085900
2018-11-07,262.358356269982,265.7044826253525,261.90463493235296,265.6194152832031,102752100
2018-11-08,264.76867511868477,265.81789666165906,263.92743442207575,265.1373291015625,65584900
2018-11-09,263.7477962277244,263.94628665436596,261.05388219580567,262.54736328125,98812600
2018-11-12,262.00865694908146,262.263859006299,257.0934428270603,257.6416931152344,99673600
2018-11-13,258.13319394970415,260.2505026807788,256.3939719425831,257.15960693359375,98176600
2018-11-14,259.1445813600829,259.5699180794271,253.74731944940845,255.40147399902344,125335900
2018-11-15,254.0592454703794,258.55855529617986,252.38619660012628,258.0670166015625,135101400
2018-11-16,256.90440825597665,259.70228466534405,256.3561579798079,258.7381591796875,126668000
2018-11-19,258.09530890120215,258.4072512800844,253.38807705771083,254.36166381835938,103061700
2018-11-20,250.82652687098272,252.3767198201575,248.73757408348013,249.65444946289062,136021300
2018-11-21,251.29916350920118,252.5185198851895,250.49574003249074,250.5051727294922,75563700
2018-11-23,248.76591918369135,250.31611206630865,248.66195760667324,248.83209228515625,42807900
2018-11-26,251.2235359715002,253.08564250625184,250.80763195436623,252.84933471679688,79981400
2018-11-27,251.75291422820592,253.70008850097653,251.1101638334639,253.70008850097656,75502400
2018-11-28,254.83433212239365,259.54156494140625,253.63387006118649,259.54156494140625,127629600
2018-11-29,258.71913443686316,260.4583557834255,257.50924007203037,258.974365234375,82346400
2018-11-30,258.8137868563018,261.1485093834917,258.47351742537734,260.5530090332031,98204200
2018-12-03,264.9293886803138,265.04281180425977,262.31110874867613,264.0030517578125,103176300
2018-12-04,263.1240031573642,263.5777245156198,255.11789378124072,255.44873046875,177986000
2018-12-06,251.35588249589054,255.18405715140923,248.0664676779208,255.06117248535156,204185400
2018-12-07,254.7019790241087,256.36559508816987,248.24606292587728,249.13458251953125,161018900
2018-12-10,248.94550444119346,250.6374761480363,244.45565681990496,249.607177734375,151445900
2018-12-11,253.00057473977728,253.19906520566056,248.10428427355245,249.66390991210938,121504400
2018-12-12,252.8209902270221,254.26719280922788,250.83599893771665,250.9210662841797,97976700
2018-12-13,251.92297799439024,252.83985329924846,249.6544291631816,250.83596801757812,96662700
2018-12-14,248.55796191070513,249.56936611050628,245.6183070366724,246.204345703125,116961100
2018-12-17,245.19296471890868,246.37450370545525,239.6444622534727,241.37423706054688,165492300
2018-12-18,243.11347329216377,243.82239668374726,239.40815433984076,241.1095733642578,134515100
2018-12-19,241.19465214048122,245.19297622003862,235.69341386108027,237.49879455566406,214992800
2018-12-20,236.17545608761677,237.83905772192517,231.25079544220992,233.63278198242188,252053400
2018-12-21,234.58830835841707,237.4120400058028,228.16122227549857,228.84576416015625,255345600
2018-12-24,227.26747627858367,228.97883070611275,222.73240517976487,222.7989501953125,147311600
2018-12-26,224.34870332981453,234.0558624267578,222.24753734243737,234.0558624267578,218485400
2018-12-27,230.62365324255782,236.0619350548248,227.19144190632963,235.852783203125,186267300
2018-12-28,237.28841411607203,239.01877323034907,234.31255912220558,235.5485382080078,153100200
2018-12-31,237.26939291315782,237.86837062408745,235.2823270086328,237.61166381835938,144299400
2019-01-02,233.86573527747672,238.83817363047882,233.83721390704193,237.85888671875,126925200
2019-01-03,236.00491566295415,236.32818202713236,231.66949344258546,232.1829071044922,144140700
2019-01-04,235.39642966459934,240.64457909183764,234.99711599725524,239.9600372314453,142628800
2019-01-07,240.2452640677614,243.34470699620042,239.2945131011755,241.85203552246094,103139100
2019-01-08,244.17186831122334,244.6377269965654,241.49074364270578,244.1243133544922,102512600
2019-01-09,244.87540165847818,246.15892118780485,243.572877556244,245.2652130126953,95006600
2019-01-10,243.63948416850485,246.39665653292286,242.91690405376414,246.1304473876953,96823900
2019-01-11,244.98951590858934,246.25403101357443,244.37153354841593,246.2255096435547,73858100
2019-01-14,244.20986823766492,245.5789518884189,243.78204773093904,244.72328186035156,70908200
2019-01-15,245.12263150915862,247.86079905077406,245.1131147144139,247.5280303955078,85208300
2019-01-16,247.98436304399797,249.06823307814864,247.76570888998364,248.1269989013672,77636700
2019-01-17,247.20476256938466,250.92220224722033,247.15720761335044,250.00946044921875,96118400
2019-01-18,251.93000429158238,253.83150624528696,250.04750691215264,253.33709716796875,127900300
2019-01-22,251.7778603305187,252.00603126186823,248.20302766143,249.91436767578125,115531200
2019-01-23,251.00777328037736,251.7493578775922,247.82275172280225,250.43731689453125,86030300
2019-01-24,250.2471522078941,251.18841538879911,249.1727989801098,250.57040405273438,59204100
2019-01-25,252.52894185005331,253.56528590178513,250.67499493607417,252.69058227539062,96883400
2019-01-28,250.41832259363377,250.8366263448234,248.89711517384316,250.7700958251953,85613700
2019-01-29,250.922209174693,251.5211579144835,249.55312545450917,250.43731689453125,66136300
2019-01-30,252.04404257456434,255.29559405840368,251.2358985926307,254.40188598632812,92473700
2019-01-31,254.33545936159248,257.1496747514886,254.10725934673025,256.6362609863281,104012100
2019-02-01,256.8453907730413,257.84369678593947,255.923161092454,256.75982666015625,85782500
2019-02-04,256.8072977543532,258.63275214985356,256.09423461799753,258.5661926269531,60744800
2019-02-05,259.0225559082359,259.97330672891957,258.490137769822,259.6500549316406,79552800
2019-02-06,259.35532472523386,259.87822607122223,258.5281761528536,259.3077697753906,58347800
2019-02-07,257.5964656216767,258.176409776204,255.07698139822392,256.83587646484375,95482000
2019-02-08,255.51430445884753,257.25416583998793,254.63960086412996,257.14959716796875,75788900
2019-02-11,257.8436575847925,258.1193544573002,256.73126625716947,257.2922058105469,68021400
2019-02-12,259.00357551378755,261.00012921190176,258.92749919284853,260.600830078125,72270200
2019-02-13,261.4850596504,262.34072979093645,261.0382054971193,261.447021484375,65277200
2019-02-14,260.29660902368636,262.0650209808281,259.4314221272646,260.8670654296875,83234400
2019-02-15,262.74951011890454,263.74781599289383,262.5308559768293,263.70977783203125,97088700
2019-02-19,262.8636439997259,264.86019786581096,262.8541272051541,264.1661682128906,59120800
2019-02-20,264.1281824063615,265.1835313014152,263.5957640679172,264.6986389160156,76610800
2019-02-21,264.0235638552891,264.4038584517166,262.7400442045559,263.7573547363281,64214700
2019-02-22,264.41333780898947,265.6017765191042,263.738312745737,265.39263916015625,78114600
2019-02-25,266.9043358382968,267.45575864600374,265.6683421426636,265.75390625,69030700
2019-02-26,265.3831367234013,266.4954991680636,265.164453543647,265.56378173828125,56844100
2019-02-27,264.80311337412337,265.8204237359026,263.81435339155786,265.44964599609375,56921600
2019-02-28,265.22147032930104,265.68735801321935,264.6130048239482,264.95526123046875,69268300
2019-03-01,266.62862371614335,267.0469564945009,265.08841167519955,266.609619140625,78880500
2019-03-04,267.7314954113823,267.9881877437981,263.2059112313341,265.63983154296875,106494600
2019-03-05,265.7729736000296,265.9821400049613,264.69862020263616,265.278564453125,59114600
2019-03-06,265.40212665325373,265.4116434476018,263.3294965085602,263.6717529296875,75039800
2019-03-07,263.19640937196573,263.34853302690277,260.5723561145075,261.466064453125,94885100
2019-03-08,259.4979841380473,261.12376024824323,259.00360405592374,260.943115234375,85795800
2019-03-11,261.70370041881836,264.89820949627443,261.67517905257733,264.7270812988281,65098900
2019-03-12,265.316525901013,266.2767935297886,265.1168763495988,265.725341796875,79667500
2019-03-13,266.66665151248174,268.47307261353603,266.4954942809952,267.4842834472656,80639200
2019-03-14,267.5128209851322,267.9596751437086,266.8473126522143,267.31317138671875,67518400
2019-03-15,267.89855766201333,269.49328924868263,267.69799951758404,268.63385009765625,81309000
2019-03-18,268.86299804892656,269.9229952337905,268.6242633573035,269.60784912109375,62199800
2019-03-19,270.7346797265368,271.54635430629645,268.72930263128336,269.6746826171875,90268100
2019-03-20,269.44553441192403,270.72514890259197,267.68845052283876,268.8630065917969,84609200
2019-03-21,267.9940533492089,272.32945475370343,267.9462889211678,271.8997497558594,79550400
2019-03-22,270.45776464741743,271.0116163216791,266.5998037848138,266.6666564941406,122659300
2019-03-25,266.3037425739368,267.56426861409665,265.12918665951037,266.4660949707031,85575200
2019-03-26,268.3282153670473,269.4645947488133,266.9626600233844,268.4523620605469,68125900
2019-03-27,268.4428475882001,269.06358115799685,265.4061490229437,267.04864501953125,72224700
2019-03-28,267.7170576059572,268.5382908604324,266.4947372939468,268.0608215332031,56238500
2019-03-29,269.6651881534308,270.0948931382301,268.4715146249548,269.7511291503906,82186800
2019-04-01,271.8710779529203,273.26528038943263,271.58457883807415,272.95013427734375,77617900
2019-04-02,273.150715017929,273.3321557296297,272.2435114594254,273.0838623046875,40070400
2019-04-03,274.3730194024811,274.7931948003498,272.87375851201404,273.5135803222656,68243200
2019-04-04,273.8572882042438,274.50663945252074,273.12199597979014,274.2392578125,48997500
2019-04-05,274.94600700066826,275.6240054254888,274.64041957394704,275.56671142578125,58621700
2019-04-08,275.1178538611147,275.89135190079537,274.42073809714816,275.7767639160156,53566300
2019-04-09,274.7550233217711,275.09878733972056,273.7809961284916,274.3634948730469,66142300
2019-04-10,274.8026991136953,275.3947855871225,274.3634354717222,275.2992858886719,52601500
2019-04-11,275.81495777738974,275.8245164908598,274.62128429039024,275.222900390625,55093100
2019-04-12,276.93219777990305,277.3810200937256,275.270613918796,277.0849914550781,69727800
2019-04-15,277.161479038078,277.2665374794873,276.0537463289493,276.9036560058594,49596700
2019-04-16,277.83940111925097,277.89669510463995,276.45472847338596,277.0849914550781,52153200
2019-04-17,278.26912588240526,278.2977728771456,275.9677201635472,276.4070129394531,58268300
2019-04-18,277.02773588228024,277.237823571975,275.652621757445,276.9513244628906,68708500
2019-04-22,276.1396845560402,277.35244642393917,276.04418484100705,277.1900939941406,40160100
2019-04-23,277.5815877013796,279.9307579991505,277.3333234442563,279.6824645996094,52246600
2019-04-24,279.59653095856345,279.94985364109397,278.90897387765426,279.061767578125,50392900
2019-04-25,278.9567452949445,279.5870084626229,277.6293953851904,278.889892578125,57770900
2019-04-26,278.93757036539523,280.2649198628511,278.1163080168804,280.18853759765625,50916400
2019-04-29,280.28410466271026,281.18174949220247,280.1886049514498,280.62786865234375,57197700
2019-04-30,280.26494079974304,281.07664449734096,278.76570923679014,280.77105712890625,81111700
2019-05-01,281.4395503158249,281.6591967201808,278.65111633572894,278.6606750488281,71671900
2019-05-02,278.53652087713755,279.5105770297545,276.4738497298759,278.0590515136719,65030200
2019-05-03,279.62517192019055,281.076668329704,278.1736463682592,280.7806396484375,56543700
2019-05-06,276.2159843445516,280.0930326490752,275.8817500129728,279.6251220703125,107198100
2019-05-07,277.0754705469697,277.70573361465364,272.9310398980337,274.95550537109375,144729900
2019-05-08,274.57354736328125,276.38792522416924,273.94328426883027,274.57354736328125,91568300
2019-05-09,272.3771814417639,274.3825294386884,270.5341275649766,273.74273681640625,103471100
2019-05-10,272.7496003024791,275.9200039372472,269.5791966677111,275.11785888671875,112429300
2019-05-13,269.6938329247595,270.71559530845593,267.31601545883024,268.2041015625,127290500
2019-05-14,269.2831411578573,272.2530155196987,269.1494649006301,270.6296081542969,77003200
2019-05-15,268.90117490259684,272.8928115239955,268.6815285186041,272.2148132324219,73956400
2019-05-16,272.9597602202786,276.17789998698794,272.8833779229578,274.7359619140625,76749600
2019-05-17,272.29127708877246,275.59535734275244,272.2721596606644,272.959716796875,100353000
2019-05-20,271.25990598583115,273.0742838291165,270.36226120629925,271.1548767089844,62877600
2019-05-21,272.95019819714895,274.000636912741,272.68281644612784,273.5995788574219,46847100
2019-05-22,272.587242797139,273.77135736932024,272.2530084491289,272.7591247558594,49482500
2019-05-23,270.40047974175195,270.44821502577923,267.9271916952851,269.42645263671875,98733800
2019-05-24,270.9543613823842,271.3936542706372,269.37871798387187,270.0376281738281,55268100
2019-05-28,270.3336765405562,271.3459095436491,267.5070652758303,267.5261535644531,70029400
2019-05-29,266.3420098401235,266.77171485603037,264.2411326209494,265.7308349609375,104972900
2019-05-30,266.5329557680328,267.4210710045646,265.29154697899975,266.4565734863281,62523800
2019-05-31,263.75408194063584,264.63260922935825,262.8373198014257,262.865966796875,86862800
2019-06-03,262.90418563452005,264.0883003621145,260.7842204381513,262.1975402832031,96428000
2019-06-04,264.632632286382,268.03221204050755,264.1551628923484,267.88897705078125,77231900
2019-06-05,269.60788700361815,270.2381501751513,267.68847963011785,270.2095031738281,71169700
2019-06-06,270.524584638452,272.68272622102904,269.8370276286925,271.9665222167969,69430400
2019-06-07,273.0456146270976,275.83404844487893,272.86417394328225,274.6881103515625,74272200
2019-06-10,276.3306085697627,277.7152813498147,275.8531392169747,275.9486389160156,60799100
2019-06-11,277.8776546947912,278.26918313173667,275.194278779863,275.8818359375,58641300
2019-06-12,275.63354060073743,276.22559797543545,274.8504838150445,275.3948059082031,47096300
2019-06-13,276.359306960055,276.91318783204815,275.6144557968816,276.53118896484375,48945200
2019-06-14,276.22564697265625,276.8654397423809,275.413943045575,276.22564697265625,52324700
2019-06-17,276.4738929619382,277.1423618322851,276.1492172411023,276.3306579589844,39205700
2019-06-18,278.2596222351208,280.34138175996276,277.87762341310844,279.2240905761719,85434800
2019-06-19,279.3673419901772,280.41778052764045,278.3360208803898,279.8543701171875,78674400
2019-06-20,282.70010938590366,282.9579323878458,279.92123379528607,282.5281982421875,116570000
2019-06-21,282.2422126602686,283.5760180869292,281.88717156002417,282.1174621582031,83309500
2019-06-24,282.33821486185855,282.6740456013796,281.6089221571993,281.7720642089844,47582700
2019-06-25,281.82959982503183,281.8583861498976,278.89327755209933,279.0084228515625,82028700
2019-06-26,279.95845968442717,280.4958240509429,278.615048768138,278.7301940917969,51584900
2019-06-27,279.5362132043349,280.255900690725,279.1332046110854,279.7185363769531,40355200
2019-06-28,280.75486009101996,281.68565703375396,280.2079198833924,281.15789794921875,59350900
2019-07-01,284.68918318251906,284.91950310131136,282.434156437878,283.7104187011719,78705600
2019-07-02,283.6624144255241,284.5068524422845,282.77000895587656,284.44927978515625,61504500
2019-07-03,285.16899030590474,286.74272115222067,285.01545344644745,286.7235107421875,40898900
2019-07-05,285.418452396143,286.56996404278107,284.0462553375456,286.397216796875,51677300
2019-07-08,285.0058705491638,286.20534978041115,284.24779147545036,284.82354736328125,45841800
2019-07-09,283.5952517887575,285.4952079481167,283.5376791344835,285.1785583496094,41101300
2019-07-10,286.31087758132804,287.54874829429616,285.7447269226303,286.5411682128906,58448500
2019-07-11,287.22249582944715,287.47196758763477,286.1477671611195,287.212890625,50826100
2019-07-12,287.73103288577306,288.5754708004708,287.404778106759,288.4986877441406,40326000
2019-07-15,288.9593424078507,288.9593424078507,288.0573317050773,288.5946960449219,33900000
2019-07-16,288.49871217685006,288.7194268772968,287.337624587887,287.66387939453125,36650100
2019-07-17,287.63503974952096,287.80775768264175,285.7062683105469,285.7062683105469,36036300
2019-07-18,285.17858730150715,287.15532672335274,284.7084008158156,286.7522888183594,51392600
2019-07-19,287.9133619915963,287.9421483172763,284.97703963560986,285.15936279296875,58678600
2019-07-22,285.5815454328564,286.43558854723113,285.03460525842297,285.8598327636719,43638100
2019-07-23,287.04970330764087,287.9037170410156,286.16687396840797,287.9037170410156,44564500
2019-07-24,287.0976823173738,289.2567443847656,287.0017181464368,289.2567443847656,47213200
2019-07-25,288.77698006286596,288.83455271403,287.0209263498957,287.8749694824219,55394100
2019-07-26,288.60426241430076,290.01485093762125,288.46990670533864,289.8037414550781,45084100
2019-07-29,289.6789472056964,289.803697692564,288.69057779671317,289.2759094238281,38126500
2019-07-30,287.78865776623854,288.9977422075502,287.38561985774766,288.56591796875,45849000
2019-07-31,288.8249271981039,289.0264607471605,283.26896176242946,285.4088134765625,104245200
2019-08-01,285.5720437063308,288.7098710799187,282.079145853655,282.923583984375,142646600
2019-08-02,281.9735719832583,282.2326489442929,279.1427893998549,280.79327392578125,116749700
2019-08-05,276.44637909494594,276.5615244178563,270.3338375024444,272.3489685058594,178745400
2019-08-06,274.35449342198467,276.39841074955393,272.79036779443965,276.1680908203125,120711700
2019-08-07,272.9054576872371,277.1468283390193,270.6408553794826,276.3311767578125,140572300
2019-08-08,277.9145050127681,281.7528381347656,277.32917326805915,281.7528381347656,87713900
2019-08-09,280.7548709740364,281.38819947052315,277.9432989137559,279.83367919921875,93730000
2019-08-12,278.24075166025034,279.8240581698443,275.4195745555235,276.4271545410156,65527600
2019-08-13,276.1105110437697,282.26144399367297,275.74586467568224,280.7261047363281,94299800
2019-08-14,276.42716489459025,277.0700692986363,272.29136326466295,272.4256896972656,135622100
2019-08-15,273.36610044773,274.09539314068877,270.97674735570087,273.1453857421875,99556600
2019-08-16,274.90142103651857,277.6362098819818,273.20293993576826,277.1756286621094,83018300
2019-08-19,280.3806576913893,281.2346716338933,279.66097018835535,280.5149841308594,53571800
2019-08-20,279.9776019087575,280.5437525275239,278.23118260231905,278.3655090332031,51596400
2019-08-21,280.65894379932894,281.0235608672026,279.9296510952629,280.6301574707031,49524700
2019-08-22,281.3786548930805,282.0503457120577,278.66301743364664,280.5437927246094,51666400
2019-08-23,279.16198849132354,280.9276182616862,272.01308114220404,273.3373107910156,149161500
2019-08-26,275.6594790130621,276.3599853515625,274.03778092295397,276.3599853515625,72423800
2019-08-27,277.83773485856807,278.2311674944813,274.46958837161577,275.275634765625,66668900
2019-08-28,274.57516583192694,277.38673773258336,273.7211226811015,277.2140197753906,59696700
2019-08-29,279.92962476250455,281.3114269748766,278.86447213522933,280.7548522949219,57899400
2019-08-30,282.328609427944,282.3477905523081,279.6417878090049,280.6301574707031,62901200
2019-09-03,278.8261450397883,279.7953043239703,277.57866909638693,278.9892578125,69101400
2019-09-04,281.2922646695966,282.1750649129054,280.49579412566004,282.1558837890625,46887300
2019-09-05,284.7947419234037,286.7522708128536,282.1174962593373,285.7831115722656,83258100
2019-09-06,286.11898930156144,286.685139981666,285.3993017665566,286.0038146972656,49584300
2019-09-09,287.0497155756614,287.14565046267944,285.149730409417,286.147705078125,51260300
2019-09-10,285.3416989815375,286.14777478842916,284.0078933150223,286.0805969238281,57947100
2019-09-11,286.4068415027878,288.2012576683953,285.7159403245912,288.1148986816406,68821100
2019-09-12,289.074492986751,290.23558067602903,288.2684464623146,289.1128845214844,72908700
2019-09-13,289.5830743546992,289.95732593331525,288.52752676853214,288.92095947265625,62104800
2019-09-16,287.72142975874374,288.9689055177869,287.34720752993996,288.02850341796875,58191200
2019-09-17,287.8173799283775,288.85371687262364,287.63505678234685,288.7577819824219,41475500
2019-09-18,288.3452113980483,289.04571783425774,286.18614871133593,288.9305725097656,73375800
2019-09-19,289.3431706631417,290.3987182206933,288.55630527622503,288.9113464355469,76560500
2019-09-20,289.5514020087083,289.85027359112814,286.70757667997356,287.5462646484375,89565000
2019-09-23,286.84253710657447,288.24037006696346,286.5726141909797,287.4787902832031,43476800
2019-09-24,288.635642710991,289.0501619682541,284.20116924008767,285.2230224609375,94869400
2019-09-25,285.3097359899478,287.3823613741091,283.7383875773089,286.9100036621094,71854000
2019-09-26,286.9197119233083,287.14141648521127,284.8181668496644,286.3123779296875,56179700
2019-09-27,287.11244580017524,287.22815226060555,283.121440787332,284.7698974609375,84746600
2019-09-30,285.31940676524505,286.842536912343,285.2712178022538,286.0906066894531,51662400
2019-10-01,287.0257186055193,287.7198103451156,282.4562984811562,282.6876525878906,88242400
2019-10-02,281.01030495330616,281.0199545151957,276.3252073007807,277.694091796875,122539500
2019-10-03,277.45308344505696,279.9980965118806,274.57068875051874,279.96917724609375,85278800
2019-10-04,280.66324212726914,284.02764387518755,280.6053741818498,283.7577209472656,65091200
2019-10-07,282.9094271624303,284.6350219079009,282.234605028399,282.533447265625,59610500
2019-10-08,280.5668420341911,281.34769157513995,278.10858693690585,278.14715576171875,95708100
2019-10-09,280.2872971244199,281.7815082648053,279.6221245730493,280.78857421875,62359400
2019-10-10,280.7017847200387,283.62274799513295,280.52826913998786,282.6876525878906,55296300
2019-10-11,285.60863657120126,287.9897541569641,285.4833393672307,285.6182861328125,98720400
2019-10-14,285.2808412599254,285.99423208847276,284.93381011581454,285.3001403808594,40394800
2019-10-15,286.4087803102959,288.9152244759274,286.28345368910516,288.1247253417969,46754500
2019-10-16,287.63303752527867,288.39461731267505,287.1992485978186,287.6619567871094,48928200
2019-10-17,288.89594549148535,289.4357914208661,287.77768480365484,288.5103454589844,45736600
2019-10-18,287.9414976329384,288.62593970067013,286.3412300088565,287.2474060058594,64304000
